;CustomerID;NumberCarsOwned;TotalChildren;YearlyIncome;AvgMonthSpend;cluster;desc;Toys_interested;location
471;11296;0;-1;134033;55,46;2;Con quejas;no;sur
472;21341;1;-2;129502;55,27;4;Encantados;no;sur
473;24698;0;0;58387;49,15;1;Insatisfechos;no;sur
474;17001;3;0;102948;51,16;2;Con quejas;no;sur
475;22930;2;0;131323;51,91;2;Con quejas;no;sur
476;13309;2;-2;77470;50,18;3;Felices;no;sur
477;24776;2;0;129777;52,31;2;Con quejas;no;sur
478;15401;1;0;33196;48,73;1;Insatisfechos;no;sur
479;21741;2;-2;110863;55,6;4;Encantados;no;sur
480;26672;2;-2;130832;52,82;4;Encantados;no;sur
481;15600;1;-2;30556;49,53;3;Felices;no;sur
482;25137;3;0;108692;51,87;2;Con quejas;no;sur
483;27996;2;-2;54780;47,84;4;Encantados;no;sur
484;28472;1;-3;57568;48,27;3;Felices;no;sur
485;18395;1;-2;53935;55,7;4;Encantados;no;sur
486;11534;2;0;130831;58,54;2;Con quejas;no;sur
487;11851;0;0;83616;49,82;1;Insatisfechos;no;sur
488;27684;3;-2;86932;51,3;4;Encantados;no;sur
489;21415;1;0;58625;49,4;1;Insatisfechos;no;sur
490;23444;0;0;61912;53,54;1;Insatisfechos;no;sur
491;25180;1;0;56625;50,28;1;Insatisfechos;no;sur
492;15954;2;-2;61679;56,42;2;Con quejas;no;sur
493;20881;0;0;31747;45,5;1;Insatisfechos;no;sur
494;13253;0;-2;57426;48,98;3;Felices;no;sur
495;16278;1;-2;80987;52,32;4;Encantados;no;sur
496;11780;0;0;129957;56,52;2;Con quejas;no;sur
497;14246;2;-1;77879;50,3;2;Con quejas;no;sur
498;15369;2;-2;57127;51,07;3;Felices;no;sur
499;18985;1;-2;137656;53,96;4;Encantados;no;sur
500;17298;1;0;60980;51,34;1;Insatisfechos;no;sur
501;26822;0;0;77129;50,78;1;Insatisfechos;no;sur
502;20341;1;-2;28823;53,19;3;Felices;no;sur
503;19272;1;-2;61604;51,95;3;Felices;no;sur
504;21479;3;-2;128522;63,76;4;Encantados;no;sur
505;29308;2;0;81712;62,06;2;Con quejas;no;sur
506;15417;1;-1;61014;48,48;1;Insatisfechos;no;sur
507;24433;1;-1;54006;52,3;3;Felices;no;sur
508;13642;2;-2;55564;51,25;3;Felices;no;sur
509;12983;0;-2;61859;50,51;3;Felices;no;sur
510;24919;1;-1;54863;49,85;3;Felices;no;sur
511;21409;1;-2;86170;57,81;2;Con quejas;no;sur
512;11336;2;-2;137384;59,3;2;Con quejas;no;sur
513;16406;1;-1;84889;51,96;4;Encantados;no;sur
514;16218;0;-2;57287;49,56;3;Felices;no;sur
515;15278;1;0;84251;51,3;1;Insatisfechos;no;sur
516;12511;2;0;62358;51,02;1;Insatisfechos;no;sur
517;18311;2;0;76478;50,38;2;Con quejas;no;sur
518;19043;2;-3;107557;53,97;4;Encantados;no;sur
519;17947;2;0;58563;51,12;1;Insatisfechos;no;sur
520;21204;0;0;54102;50,26;1;Insatisfechos;no;sur
521;11480;0;0;51078;47,6;1;Insatisfechos;no;sur
522;29424;1;0;34597;46,38;1;Insatisfechos;no;sur
523;11619;3;0;108617;52,64;2;Con quejas;no;sur
524;27633;0;-2;33567;48,82;3;Felices;no;sur
525;24305;1;0;52678;59,35;2;Con quejas;no;sur
526;22680;2;0;112763;57,19;2;Con quejas;no;sur
527;18056;0;0;77225;53,05;1;Insatisfechos;no;sur
528;27272;0;-2;33801;49,81;3;Felices;no;sur
529;24078;2;-2;106603;63,16;4;Encantados;no;sur
530;13996;1;-2;55675;48,79;3;Felices;no;sur
531;24693;1;0;56549;51,02;1;Insatisfechos;no;sur
532;16044;3;-2;132332;56,95;4;Encantados;no;sur
533;21931;2;-2;53591;53,92;4;Encantados;no;sur
534;13441;0;-2;31874;50,76;3;Felices;no;sur
535;13505;0;-2;110250;52,39;4;Encantados;no;sur
536;19221;1;-2;51658;48,25;3;Felices;no;sur
537;14722;1;0;106971;50,64;2;Con quejas;no;sur
538;21832;2;-2;107401;51,31;2;Con quejas;no;sur
539;20704;1;-1;110947;55,46;4;Encantados;no;sur
540;16691;0;0;33284;48,62;1;Insatisfechos;no;sur
541;11848;2;0;113492;51,52;2;Con quejas;no;sur
542;18164;2;-2;58864;51,69;4;Encantados;no;sur
543;16606;1;0;26174;47,48;1;Insatisfechos;no;sur
544;16205;0;0;85412;51,48;1;Insatisfechos;no;sur
545;16936;2;-2;56291;48,38;3;Felices;no;sur
546;25048;1;0;56706;52,51;1;Insatisfechos;no;sur
547;29360;1;0;78939;51,91;1;Insatisfechos;no;sur
548;25132;3;-1;81676;53,41;4;Encantados;no;sur
549;23569;1;-1;51476;51,35;1;Insatisfechos;no;sur
550;26143;2;0;132266;51,97;2;Con quejas;no;sur
551;25416;1;-2;27102;47,52;3;Felices;no;sur
552;26999;1;0;57288;51,35;1;Insatisfechos;no;sur
553;12497;3;-2;128863;52,32;2;Con quejas;no;sur
554;27862;2;0;51596;47,93;1;Insatisfechos;no;sur
555;23481;1;0;86529;57,14;2;Con quejas;no;sur
556;25839;3;-3;107950;51,51;4;Encantados;no;sur
557;16107;2;0;102428;51,09;2;Con quejas;no;sur
558;26119;2;-2;56269;48,13;3;Felices;no;sur
559;26928;2;-1;111462;55,72;2;Con quejas;no;sur
560;19809;1;-2;78476;54,76;4;Encantados;no;sur
561;15016;1;0;60464;49,14;1;Insatisfechos;no;sur
562;27498;2;0;109392;55,34;2;Con quejas;no;sur
563;16017;0;0;29899;45,4;1;Insatisfechos;no;sur
564;12621;0;-2;29966;45,6;3;Felices;no;sur
565;16608;0;0;84208;51,49;1;Insatisfechos;no;sur
566;21513;1;-2;79269;54,69;4;Encantados;no;sur
567;24447;2;-1;56774;51,52;4;Encantados;no;sur
568;26700;1;0;57405;50,98;1;Insatisfechos;no;sur
569;18360;2;0;80307;50,26;2;Con quejas;no;sur
570;11375;1;-2;61019;50,61;3;Felices;no;sur
571;15331;0;-2;54503;56,92;3;Felices;no;sur
572;25777;1;-2;26302;44,83;3;Felices;no;sur
573;22702;1;0;53315;48,49;1;Insatisfechos;no;sur
574;16154;1;-2;130224;55,73;4;Encantados;no;sur
575;20162;1;-3;62035;48,89;3;Felices;no;sur
576;19610;1;-2;54033;50,75;3;Felices;no;sur
577;23819;2;0;51944;48,06;1;Insatisfechos;no;sur
578;23299;2;-1;78663;49,58;2;Con quejas;no;sur
579;12327;0;0;32846;50,89;1;Insatisfechos;no;sur
580;12303;1;-3;60696;49,22;4;Encantados;no;sur
581;15755;1;-2;56474;58,05;4;Encantados;no;sur
582;12287;1;0;26983;50,52;1;Insatisfechos;no;sur
583;20033;1;-2;112791;58,79;4;Encantados;no;sur
584;26223;1;0;59539;51,7;1;Insatisfechos;no;sur
585;19604;3;0;136177;54,15;2;Con quejas;no;sur
586;25813;0;0;108032;53,85;2;Con quejas;no;sur
587;12225;1;-1;53833;48,08;3;Felices;no;sur
588;14124;0;0;83874;49,79;1;Insatisfechos;no;sur
589;29223;1;0;31385;52,59;1;Insatisfechos;no;sur
590;25135;1;0;52464;48,1;1;Insatisfechos;no;sur
591;12550;1;-2;28585;49,4;3;Felices;no;sur
592;15617;1;0;60493;51,39;1;Insatisfechos;no;sur
593;22630;3;-2;133741;53,82;4;Encantados;no;sur
594;26393;2;-1;132026;54,43;2;Con quejas;no;sur
595;15518;1;-2;79680;49,75;3;Felices;no;sur
596;26784;0;-1;54338;52,08;1;Insatisfechos;no;sur
597;27911;0;0;56181;51,63;1;Insatisfechos;no;sur
598;12830;2;0;61482;58;2;Con quejas;no;sur
599;24093;2;0;133411;54,98;2;Con quejas;no;sur
600;16206;1;0;58012;50,66;1;Insatisfechos;no;sur
601;16007;0;-2;52688;52,57;3;Felices;no;sur
602;13277;2;0;53412;50,99;1;Insatisfechos;no;sur
603;28903;1;-2;54061;48,05;3;Felices;no;sur
604;17837;0;0;59401;49,83;1;Insatisfechos;no;sur
605;22412;2;0;132168;52,37;2;Con quejas;no;sur
606;12816;2;0;57305;48,59;1;Insatisfechos;no;sur
607;11853;2;0;60641;49,68;1;Insatisfechos;no;sur
608;27849;1;-2;29573;53,61;3;Felices;no;sur
609;17352;1;-2;112889;53,29;4;Encantados;no;sur
610;25792;2;0;105158;52,84;2;Con quejas;no;sur
611;22391;1;-2;81830;50,09;3;Felices;no;sur
612;17370;1;-2;28435;45,83;3;Felices;no;sur
613;12778;1;-1;36044;47,2;1;Insatisfechos;no;sur
614;25239;2;-2;61226;53,01;4;Encantados;no;sur
615;21155;2;-2;56606;50,04;3;Felices;no;sur
616;16527;1;0;84515;51,11;1;Insatisfechos;no;sur
617;18663;2;-2;60155;58,85;4;Encantados;no;sur
618;14052;1;0;60144;58,33;2;Con quejas;no;sur
619;18714;1;-1;129708;53,72;2;Con quejas;no;sur
620;13397;0;-2;29213;45,95;3;Felices;no;sur
621;18840;0;-1;30642;45,88;1;Insatisfechos;no;sur
622;25288;1;0;33408;49,42;1;Insatisfechos;no;sur
623;16435;2;0;103911;52,85;2;Con quejas;no;sur
624;12403;2;0;78657;52,91;2;Con quejas;no;sur
625;11211;1;-2;54237;48,87;3;Felices;no;sur
626;12031;0;0;52189;47,93;1;Insatisfechos;no;sur
627;20792;2;-1;78935;52,12;4;Encantados;no;sur
628;26252;3;-2;110910;52,99;4;Encantados;no;sur
629;23409;2;0;138715;52,63;2;Con quejas;no;sur
630;27917;3;0;104329;55,28;2;Con quejas;no;sur
631;14612;3;-1;78817;52,74;4;Encantados;no;sur
632;11265;2;-2;84375;53,78;4;Encantados;no;sur
633;12452;2;0;130122;59,8;2;Con quejas;no;sur
634;23038;1;0;28299;45,21;1;Insatisfechos;no;sur
635;23303;1;0;56759;48,8;1;Insatisfechos;no;sur
636;22716;2;0;131550;57,48;2;Con quejas;no;sur
637;13486;0;-1;54665;48,62;3;Felices;no;sur
638;19782;0;0;52997;52,95;1;Insatisfechos;no;sur
639;25495;0;-2;77014;52,53;3;Felices;no;sur
640;27503;2;0;78223;50,89;2;Con quejas;no;sur
641;12756;2;0;82847;50,8;2;Con quejas;no;sur
642;27621;0;0;105463;59,76;2;Con quejas;no;sur
643;17202;2;-2;109288;52,08;4;Encantados;no;sur
644;20565;0;-2;112840;52,89;4;Encantados;no;sur
645;24700;1;0;85398;54,24;2;Con quejas;no;sur
646;19207;2;-2;57920;53,08;3;Felices;no;sur
647;23982;0;0;103322;60,84;2;Con quejas;no;sur
648;18700;2;0;81528;53,15;2;Con quejas;no;sur
649;19273;1;-2;51096;48,11;3;Felices;no;sur
650;23541;3;0;81293;50,12;2;Con quejas;no;sur
651;12693;2;-2;56583;48,67;3;Felices;no;sur
652;20636;3;-2;103060;51,29;2;Con quejas;no;sur
653;22414;1;-1;58992;51,17;3;Felices;no;sur
654;18646;1;-1;62240;50,34;1;Insatisfechos;no;sur
655;14898;2;-2;77550;50,77;4;Encantados;no;sur
656;26844;2;-1;53687;48,45;3;Felices;no;sur
657;15812;2;-2;85152;58,51;4;Encantados;no;sur
658;22108;0;0;27881;53,63;1;Insatisfechos;no;sur
659;24397;0;0;26422;50,83;1;Insatisfechos;no;sur
660;14828;2;0;80039;52,71;2;Con quejas;no;sur
661;27939;2;-2;53659;50,87;3;Felices;no;sur
662;18616;2;0;60071;51,12;1;Insatisfechos;no;sur
663;12172;0;0;106628;59,62;2;Con quejas;no;sur
664;20888;2;0;54163;54,05;2;Con quejas;no;sur
665;24065;2;0;61590;49,57;1;Insatisfechos;no;sur
666;13970;1;0;36431;49,22;1;Insatisfechos;no;sur
667;15528;1;-2;87877;53,2;4;Encantados;no;sur
668;19407;2;-2;112877;53,67;4;Encantados;no;sur
669;18079;3;-2;79096;51,87;4;Encantados;no;sur
670;15299;1;-1;105264;53,33;4;Encantados;no;sur
671;27840;1;0;26000;45,31;1;Insatisfechos;no;sur
672;12941;0;0;79305;51,83;1;Insatisfechos;no;sur
673;22576;1;0;83114;52,19;1;Insatisfechos;no;sur
674;22619;1;0;53021;50,01;1;Insatisfechos;no;sur
675;11282;1;-1;26427;58,62;4;Encantados;no;sur
676;21888;1;0;54614;48,31;1;Insatisfechos;no;sur
677;14474;2;-2;56016;52,33;4;Encantados;no;sur
678;28338;1;-2;28517;45,37;3;Felices;no;sur
679;28659;3;0;102514;55,29;2;Con quejas;no;sur
680;20601;2;0;79233;50,4;2;Con quejas;no;sur
681;26515;1;-2;50924;48,63;3;Felices;no;sur
682;14882;0;-2;35706;48,16;3;Felices;no;sur
683;14695;1;0;36642;50,49;1;Insatisfechos;no;sur
684;19943;1;-2;85831;56,78;4;Encantados;no;sur
685;26729;2;0;107721;56,38;2;Con quejas;no;sur
686;14107;2;0;61413;51,48;1;Insatisfechos;no;sur
687;11456;0;0;33784;46,07;1;Insatisfechos;no;sur
688;13018;1;-2;58290;48,2;3;Felices;no;sur
689;18362;0;0;61571;49,09;1;Insatisfechos;no;sur
690;20510;1;-2;61577;48,39;3;Felices;no;sur
691;18155;1;-2;36536;46,7;3;Felices;no;sur
692;12337;2;0;129603;53,88;2;Con quejas;no;sur
693;13538;2;0;54128;48,49;1;Insatisfechos;no;sur
694;25690;2;-1;84256;56,77;4;Encantados;no;sur
695;27057;1;0;60800;51,1;1;Insatisfechos;no;sur
696;21277;0;0;25601;49,34;1;Insatisfechos;no;sur
697;17724;1;0;79201;49,97;1;Insatisfechos;no;sur
698;13540;2;0;131510;52,2;2;Con quejas;no;sur
699;23924;0;0;30231;46,89;1;Insatisfechos;no;sur
700;25353;1;0;54845;51,95;1;Insatisfechos;no;sur
701;17555;1;-2;53282;47,81;3;Felices;no;sur
702;27807;3;-1;79453;51,16;2;Con quejas;no;sur
703;11201;2;-2;61134;48,62;3;Felices;no;sur
704;29150;0;-1;29761;55,6;3;Felices;no;sur
705;14461;1;-2;78681;52,61;4;Encantados;no;sur
706;15603;4;-2;137873;57,96;4;Encantados;no;sur
707;21852;1;-2;60322;56,01;4;Encantados;no;sur
708;26279;1;0;112715;52,56;2;Con quejas;no;sur
709;16569;0;0;57582;49,47;1;Insatisfechos;no;sur
710;24781;1;-1;130834;51,54;2;Con quejas;no;sur
711;15622;2;0;56702;52,61;2;Con quejas;no;sur
712;13193;0;-2;52184;48,37;3;Felices;no;sur
713;19586;2;0;132416;54,24;2;Con quejas;no;sur
714;14188;2;-2;51346;48,35;3;Felices;no;sur
715;11361;3;0;86646;49,85;2;Con quejas;no;sur
716;19419;1;0;34749;46,1;1;Insatisfechos;no;sur
717;21215;2;0;61346;48,74;1;Insatisfechos;no;sur
718;18576;1;-1;61257;49,78;1;Insatisfechos;no;sur
719;20039;1;0;81315;53,85;2;Con quejas;no;sur
720;13912;0;0;101869;50,88;1;Insatisfechos;no;sur
721;29108;1;0;55932;52,95;1;Insatisfechos;no;sur
722;20328;1;-2;29355;45,5;3;Felices;no;sur
723;11968;2;0;103328;50,74;2;Con quejas;no;sur
724;16853;0;0;129532;54,39;2;Con quejas;no;sur
725;12217;1;-2;56621;57,57;4;Encantados;no;sur
726;16621;2;0;61022;48,73;1;Insatisfechos;no;sur
727;19173;3;0;105071;50,99;2;Con quejas;no;sur
728;19728;1;-2;79612;50,44;3;Felices;no;sur
729;19951;1;0;78999;51,76;1;Insatisfechos;no;sur
730;18937;1;0;52464;55,43;1;Insatisfechos;no;sur
731;19557;0;0;81449;50,59;1;Insatisfechos;no;sur
732;25320;2;0;59487;50,85;1;Insatisfechos;no;sur
733;24256;1;0;58395;48,99;1;Insatisfechos;no;sur
734;27371;0;0;26746;47,25;1;Insatisfechos;no;sur
735;21551;3;0;110716;52,41;2;Con quejas;no;sur
736;27428;0;0;35315;49,54;1;Insatisfechos;no;sur
737;23515;1;0;61847;59,66;2;Con quejas;no;sur
738;29133;1;0;86993;51,61;1;Insatisfechos;no;sur
739;23357;0;0;51821;51,43;1;Insatisfechos;no;sur
740;25002;3;0;80529;50,8;2;Con quejas;no;sur
741;20960;1;0;59695;51,24;1;Insatisfechos;no;sur
742;23379;2;0;77779;51,52;2;Con quejas;no;sur
743;12378;0;0;86556;52,41;1;Insatisfechos;no;sur
744;18668;1;-1;33664;53,41;1;Insatisfechos;no;sur
745;27785;0;-3;85477;53;4;Encantados;no;sur
746;11876;1;-1;57129;48,14;3;Felices;no;sur
747;18888;0;0;56850;50,21;1;Insatisfechos;no;sur
748;24538;0;0;76315;51,11;1;Insatisfechos;no;sur
749;19380;2;0;111087;55,47;2;Con quejas;no;sur
750;13162;1;0;106475;51,09;2;Con quejas;no;sur
751;26708;3;0;78318;53,79;2;Con quejas;no;sur
752;11328;0;-2;28974;46,14;3;Felices;no;sur
753;20156;3;0;81813;53,53;2;Con quejas;no;sur
754;26753;0;0;56000;52,06;1;Insatisfechos;no;sur
755;24128;3;0;108347;51,77;2;Con quejas;no;sur
756;18551;2;0;128003;51,84;2;Con quejas;no;sur
757;25280;1;0;52289;52,16;1;Insatisfechos;no;sur
758;19863;1;-2;32829;45,4;3;Felices;no;sur
759;25472;2;-1;87350;58,97;4;Encantados;no;sur
760;17107;2;0;56120;50,69;1;Insatisfechos;no;sur
761;15975;2;0;57869;51,91;1;Insatisfechos;no;sur
762;16568;0;-2;103352;51,97;3;Felices;no;sur
763;23576;2;-2;81417;51,08;4;Encantados;no;sur
764;26737;2;0;79319;49,94;2;Con quejas;no;sur
765;17008;3;0;79749;52,67;2;Con quejas;no;sur
766;19461;0;0;34085;46,31;1;Insatisfechos;no;sur
767;13252;0;-1;58968;48,81;1;Insatisfechos;no;sur
768;18823;0;0;57921;59,14;1;Insatisfechos;no;sur
769;25968;2;-2;86315;56,36;4;Encantados;no;sur
770;19958;3;0;110737;51,23;2;Con quejas;no;sur
771;17111;0;-2;28581;49,04;3;Felices;no;sur
772;12603;3;0;138875;61,14;2;Con quejas;no;sur
773;18998;3;-2;108150;51,28;4;Encantados;no;sur
774;22232;2;-2;51489;48,25;3;Felices;no;sur
775;11668;0;0;33895;46,55;1;Insatisfechos;no;sur
776;11139;2;-1;61909;51,22;4;Encantados;no;sur
777;11127;1;0;51056;47,56;1;Insatisfechos;no;sur
778;11409;0;0;55271;49,94;1;Insatisfechos;no;sur
779;13103;1;0;109343;55,91;2;Con quejas;no;sur
780;17531;1;-1;32067;49,94;3;Felices;no;sur
781;22841;2;0;55403;53,02;2;Con quejas;no;sur
782;25086;1;-1;28528;49,55;3;Felices;no;sur
783;27618;2;-2;53851;50,18;4;Encantados;no;sur
784;20682;1;-1;29193;47,52;3;Felices;no;sur
785;15824;1;0;51139;51,74;1;Insatisfechos;no;sur
786;26189;3;-2;132445;52,6;4;Encantados;no;sur
787;15494;2;0;52748;52,33;1;Insatisfechos;no;sur
788;28513;1;-2;81043;52,57;4;Encantados;no;sur
789;27614;0;-2;32974;54,64;3;Felices;no;sur
790;13655;1;-2;52837;50,3;3;Felices;no;sur
791;25542;2;0;86254;52,32;2;Con quejas;no;sur
792;22984;2;0;78740;50,21;2;Con quejas;no;sur
793;13395;0;-2;57297;49,96;3;Felices;no;sur
794;12124;3;0;86057;53,59;2;Con quejas;no;sur
795;18099;3;-2;84946;55,83;4;Encantados;no;sur
796;13822;1;-2;58601;55,1;3;Felices;no;sur
797;28063;1;-1;137199;52,97;2;Con quejas;no;sur
798;11471;2;0;76744;50,85;2;Con quejas;no;sur
799;14028;3;0;77997;50,02;2;Con quejas;no;sur
800;22488;2;-2;138711;61,38;4;Encantados;no;sur
801;22019;1;0;30069;46,15;1;Insatisfechos;no;sur
802;11281;1;0;134538;56,04;2;Con quejas;no;sur
803;19529;2;0;82493;49,87;2;Con quejas;no;sur
804;18569;2;-1;58145;48,87;1;Insatisfechos;no;sur
805;22476;2;0;61630;54,76;2;Con quejas;no;sur
806;26995;1;-2;133084;52,9;4;Encantados;no;sur
807;20442;0;0;27803;46,04;1;Insatisfechos;no;sur
808;19116;1;0;77381;50,79;1;Insatisfechos;no;sur
809;24209;3;0;109617;51,32;2;Con quejas;no;sur
810;13829;1;0;80067;50,37;1;Insatisfechos;no;sur
811;21171;1;0;33791;49,91;1;Insatisfechos;no;sur
812;28245;1;0;29306;53,96;1;Insatisfechos;no;sur
813;17789;1;0;59409;51,69;1;Insatisfechos;no;sur
814;24863;3;0;111475;57,26;2;Con quejas;no;sur
815;16598;0;0;34688;50,53;1;Insatisfechos;no;sur
816;24080;0;-1;33082;55,94;3;Felices;no;sur
817;18996;0;-2;26936;48,67;3;Felices;no;sur
818;24908;2;0;61404;50,45;1;Insatisfechos;no;sur
819;18117;2;0;62184;53,83;2;Con quejas;no;sur
820;25191;2;-1;128737;53;2;Con quejas;no;sur
821;12730;1;0;81041;51,5;1;Insatisfechos;no;sur
822;20740;2;-2;54515;48,44;3;Felices;no;sur
823;21571;0;-1;36293;46,67;1;Insatisfechos;no;sur
824;28363;1;0;52323;48,97;1;Insatisfechos;no;sur
825;15410;1;-2;84952;52,45;4;Encantados;no;sur
826;12587;1;0;86495;54,94;2;Con quejas;no;sur
827;16272;0;0;58597;59,87;1;Insatisfechos;no;sur
828;27207;0;0;29541;49,84;1;Insatisfechos;no;sur
829;22633;1;0;57154;52,39;1;Insatisfechos;no;sur
830;18053;0;0;56977;52,76;1;Insatisfechos;no;sur
831;12753;1;0;30425;46,38;1;Insatisfechos;no;sur
832;13847;0;0;28472;44,76;1;Insatisfechos;no;sur
833;18492;1;0;51351;47,95;1;Insatisfechos;no;sur
834;28153;1;0;56142;51,23;1;Insatisfechos;no;sur
835;13385;0;0;84367;52,4;1;Insatisfechos;no;sur
836;26247;3;0;129956;51,78;2;Con quejas;no;sur
837;12732;0;0;56726;49,09;1;Insatisfechos;no;sur
838;16776;1;-2;35325;47,19;3;Felices;no;sur
839;15599;1;0;130395;57,39;2;Con quejas;no;sur
840;20298;0;0;54220;48,02;1;Insatisfechos;no;sur
841;13598;1;-1;57696;54,55;1;Insatisfechos;no;sur
842;11863;2;-2;102475;52,87;4;Encantados;no;sur
843;14504;2;-2;78668;49,49;4;Encantados;no;sur
844;18403;1;0;59959;49,94;1;Insatisfechos;no;sur
845;29354;2;0;83348;56,81;2;Con quejas;no;sur
846;22469;2;-1;104116;53,25;4;Encantados;no;sur
847;17380;2;0;53785;48,48;1;Insatisfechos;no;sur
848;16593;2;-2;76743;51,1;4;Encantados;no;sur
849;17371;1;0;56536;52,42;1;Insatisfechos;no;sur
850;16396;1;0;61436;48,34;1;Insatisfechos;no;sur
851;26835;1;-2;51929;55,44;4;Encantados;no;sur
852;23458;1;0;27655;48,17;1;Insatisfechos;no;sur
853;21469;1;-1;51294;51,94;3;Felices;no;sur
854;17886;1;-2;111512;52,8;4;Encantados;no;sur
855;26446;1;0;52912;51,65;1;Insatisfechos;no;sur
856;20992;1;0;105576;51,3;2;Con quejas;no;sur
857;15059;0;-1;134335;51,94;2;Con quejas;no;sur
858;15541;3;0;85734;51,43;2;Con quejas;no;sur
859;17526;2;0;59078;52,43;2;Con quejas;no;sur
860;18963;2;-1;82870;50,29;2;Con quejas;no;sur
861;16506;2;0;106518;50,55;2;Con quejas;no;sur
862;18139;0;-2;51941;48,79;3;Felices;no;sur
863;27271;1;-1;102598;50,48;2;Con quejas;no;sur
864;11321;2;-2;52068;48,25;3;Felices;no;sur
865;16282;3;0;86079;54,86;2;Con quejas;no;sur
866;21610;3;0;109111;51,08;2;Con quejas;no;sur
867;28850;1;0;128325;51,28;2;Con quejas;no;sur
868;24580;1;-2;61747;48,42;3;Felices;no;sur
869;15391;2;-2;52798;48,64;3;Felices;no;sur
870;27619;0;0;62290;60,04;1;Insatisfechos;no;sur
871;19626;1;-2;34685;55,89;3;Felices;no;sur
872;21303;1;-2;25745;48,3;3;Felices;no;sur
873;13391;1;-2;35574;47,62;3;Felices;no;sur
874;14803;0;0;36527;46,47;1;Insatisfechos;no;sur
875;16878;2;-1;84878;53,84;4;Encantados;no;sur
876;22016;2;0;59179;48,78;1;Insatisfechos;no;sur
877;19028;2;-2;112531;54,21;2;Con quejas;no;sur
878;22346;3;-1;107025;53,01;4;Encantados;no;sur
879;28888;1;-2;111098;51,83;2;Con quejas;no;sur
880;19148;0;0;34765;54,42;1;Insatisfechos;no;sur
881;28073;1;0;55647;48,46;1;Insatisfechos;no;sur
882;19773;1;-2;62213;60,23;4;Encantados;no;sur
883;18211;0;-1;34242;47,84;3;Felices;no;sur
884;28946;1;0;106299;51,28;2;Con quejas;no;sur
885;19260;2;-1;84730;54,07;2;Con quejas;no;sur
886;13005;0;-1;25658;45,38;1;Insatisfechos;no;sur
887;20182;0;-2;26760;45,66;3;Felices;no;sur
888;11450;2;0;60186;50,92;1;Insatisfechos;no;sur
889;17815;0;0;29771;53,3;1;Insatisfechos;no;sur
890;12108;2;-2;55909;56,61;4;Encantados;no;sur
891;20823;0;0;57747;48,79;1;Insatisfechos;no;sur
892;27890;1;0;76739;55,12;2;Con quejas;no;sur
893;25146;1;-2;35614;54,24;3;Felices;no;sur
894;12398;1;0;60852;50,1;1;Insatisfechos;no;sur
895;14442;3;0;80496;50,61;2;Con quejas;no;sur
896;22735;2;-2;86430;52,37;4;Encantados;no;sur
897;25281;1;0;58843;53,16;1;Insatisfechos;no;sur
898;20365;1;-2;34928;46,65;3;Felices;no;sur
899;28387;0;-1;29130;48,28;1;Insatisfechos;no;sur
900;23182;2;0;137398;52,01;2;Con quejas;no;sur
901;26052;1;-2;36594;47,58;3;Felices;no;sur
902;17504;2;0;52723;51,26;1;Insatisfechos;no;sur
903;18966;1;-2;56650;49,56;3;Felices;no;sur
904;19555;1;-1;82645;52,3;4;Encantados;no;sur
905;20646;1;-1;55672;49,26;3;Felices;no;sur
906;24267;0;-2;55646;48,85;3;Felices;no;sur
907;21124;1;0;29263;48,79;1;Insatisfechos;no;sur
908;26337;2;-2;107337;52,16;4;Encantados;no;sur
909;16844;3;-2;111765;51,3;2;Con quejas;no;sur
910;25787;0;-2;54482;52,81;3;Felices;no;sur
911;11446;0;0;29850;48,2;1;Insatisfechos;no;sur
912;11262;2;0;105478;51,3;2;Con quejas;no;sur
913;23845;2;0;52033;47,41;1;Insatisfechos;no;sur
914;26854;3;0;79378;52,58;2;Con quejas;no;sur
915;26010;0;-2;78933;52,46;3;Felices;no;sur
916;20640;1;-2;54674;51,5;3;Felices;no;sur
917;21647;0;0;33966;48,05;1;Insatisfechos;no;sur
918;27820;2;-1;51799;54,77;2;Con quejas;no;sur
919;14749;0;-2;54710;56,21;4;Encantados;no;sur
920;14444;1;-2;110353;60,93;4;Encantados;no;sur
921;28741;2;0;104528;51,33;2;Con quejas;no;sur
922;16732;0;0;61306;48,85;1;Insatisfechos;no;sur
923;14850;0;0;55572;51,46;1;Insatisfechos;no;sur
924;17446;0;-2;108641;54,84;4;Encantados;no;sur
925;16871;0;-2;35746;49,47;3;Felices;no;sur
926;12293;2;-2;111217;51,69;2;Con quejas;no;sur
927;28193;1;0;27462;45,26;1;Insatisfechos;no;sur
928;27798;3;-1;78079;62,51;4;Encantados;no;sur
929;11930;1;-2;56009;48,97;3;Felices;no;sur
930;29137;0;-2;30990;55,4;3;Felices;no;sur
931;27364;0;0;60193;52,15;1;Insatisfechos;no;sur
932;28242;0;-1;33166;45,57;1;Insatisfechos;no;sur
933;21188;0;-1;29360;52,06;1;Insatisfechos;no;sur
934;14743;0;-2;58119;55,16;3;Felices;no;sur
935;28127;1;0;81284;49,75;1;Insatisfechos;no;sur
936;14067;1;0;81663;54,08;2;Con quejas;no;sur
937;14109;3;0;81388;50,09;2;Con quejas;no;sur
938;15159;2;-3;128021;52,07;4;Encantados;no;sur
939;22592;2;0;110412;51,69;2;Con quejas;no;sur
940;28622;1;-2;84079;53,7;4;Encantados;no;sur
941;16688;1;0;56530;51,9;1;Insatisfechos;no;sur
