;CustomerID;NumberCarsOwned;NumberChildrenAtHome;TotalChildren;YearlyIncome;AvgMonthSpend;cluster;desc
534;13441;0;2;2;31874;50.76;3;Felices
535;13505;0;1;2;110250;52.39;4;Encantados
536;19221;1;1;2;51658;48.25;3;Felices
537;14722;1;0;0;106971;50.64;2;Con quejas
538;21832;2;0;2;107401;51.31;2;Con quejas
539;20704;1;1;1;110947;55.46;4;Encantados
540;16691;0;0;0;33284;48.62;1;Insatisfechos
541;11848;2;0;0;113492;51.52;2;Con quejas
542;18164;2;1;2;58864;51.69;4;Encantados
543;16606;1;0;0;26174;47.48;1;Insatisfechos
544;16205;0;0;0;85412;51.48;1;Insatisfechos
545;16936;2;0;2;56291;48.38;3;Felices
546;25048;1;0;0;56706;52.51;1;Insatisfechos
547;29360;1;0;0;78939;51.91;1;Insatisfechos
548;25132;3;1;1;81676;53.41;4;Encantados
549;23569;1;0;1;51476;51.35;1;Insatisfechos
550;26143;2;0;0;132266;51.97;2;Con quejas
551;25416;1;2;2;27102;47.52;3;Felices
552;26999;1;0;0;57288;51.35;1;Insatisfechos
553;12497;3;0;2;128863;52.32;2;Con quejas
554;27862;2;0;0;51596;47.93;1;Insatisfechos
555;23481;1;0;0;86529;57.14;2;Con quejas
556;25839;3;0;3;107950;51.51;4;Encantados
557;16107;2;0;0;102428;51.09;2;Con quejas
558;26119;2;0;2;56269;48.13;3;Felices
559;26928;2;0;1;111462;55.72;2;Con quejas
560;19809;1;1;2;78476;54.76;4;Encantados
561;15016;1;0;0;60464;49.14;1;Insatisfechos
562;27498;2;0;0;109392;55.34;2;Con quejas
563;16017;0;0;0;29899;45.4;1;Insatisfechos
564;12621;0;1;2;29966;45.6;3;Felices
565;16608;0;0;0;84208;51.49;1;Insatisfechos
566;21513;1;1;2;79269;54.69;4;Encantados
567;24447;2;1;1;56774;51.52;4;Encantados
568;26700;1;0;0;57405;50.98;1;Insatisfechos
569;18360;2;0;0;80307;50.26;2;Con quejas
570;11375;1;1;2;61019;50.61;3;Felices
571;15331;0;0;2;54503;56.92;3;Felices
572;25777;1;0;2;26302;44.83;3;Felices
573;22702;1;0;0;53315;48.49;1;Insatisfechos
574;16154;1;1;2;130224;55.73;4;Encantados
575;20162;1;0;3;62035;48.89;3;Felices
576;19610;1;1;2;54033;50.75;3;Felices
577;23819;2;0;0;51944;48.06;1;Insatisfechos
578;23299;2;0;1;78663;49.58;2;Con quejas
579;12327;0;0;0;32846;50.89;1;Insatisfechos
580;12303;1;3;3;60696;49.22;4;Encantados
581;15755;1;2;2;56474;58.05;4;Encantados
582;12287;1;0;0;26983;50.52;1;Insatisfechos
583;20033;1;1;2;112791;58.79;4;Encantados
584;26223;1;0;0;59539;51.7;1;Insatisfechos
585;19604;3;0;0;136177;54.15;2;Con quejas
586;25813;0;0;0;108032;53.85;2;Con quejas
587;12225;1;1;1;53833;48.08;3;Felices
588;14124;0;0;0;83874;49.79;1;Insatisfechos
589;29223;1;0;0;31385;52.59;1;Insatisfechos
590;25135;1;0;0;52464;48.1;1;Insatisfechos
591;12550;1;0;2;28585;49.4;3;Felices
592;15617;1;0;0;60493;51.39;1;Insatisfechos
593;22630;3;2;2;133741;53.82;4;Encantados
594;26393;2;0;1;132026;54.43;2;Con quejas
595;15518;1;0;2;79680;49.75;3;Felices
596;26784;0;0;1;54338;52.08;1;Insatisfechos
597;27911;0;0;0;56181;51.63;1;Insatisfechos
598;12830;2;0;0;61482;58;2;Con quejas
599;24093;2;0;0;133411;54.98;2;Con quejas
600;16206;1;0;0;58012;50.66;1;Insatisfechos
601;16007;0;1;2;52688;52.57;3;Felices
602;13277;2;0;0;53412;50.99;1;Insatisfechos
603;28903;1;0;2;54061;48.05;3;Felices
604;17837;0;0;0;59401;49.83;1;Insatisfechos
605;22412;2;0;0;132168;52.37;2;Con quejas
606;12816;2;0;0;57305;48.59;1;Insatisfechos
607;11853;2;0;0;60641;49.68;1;Insatisfechos
608;27849;1;0;2;29573;53.61;3;Felices
609;17352;1;1;2;112889;53.29;4;Encantados
610;25792;2;0;0;105158;52.84;2;Con quejas
611;22391;1;0;2;81830;50.09;3;Felices
612;17370;1;0;2;28435;45.83;3;Felices
613;12778;1;0;1;36044;47.2;1;Insatisfechos
614;25239;2;1;2;61226;53.01;4;Encantados
615;21155;2;1;2;56606;50.04;3;Felices
616;16527;1;0;0;84515;51.11;1;Insatisfechos
617;18663;2;1;2;60155;58.85;4;Encantados
618;14052;1;0;0;60144;58.33;2;Con quejas
619;18714;1;0;1;129708;53.72;2;Con quejas
620;13397;0;0;2;29213;45.95;3;Felices
621;18840;0;0;1;30642;45.88;1;Insatisfechos
622;25288;1;0;0;33408;49.42;1;Insatisfechos
623;16435;2;0;0;103911;52.85;2;Con quejas
624;12403;2;0;0;78657;52.91;2;Con quejas
625;11211;1;1;2;54237;48.87;3;Felices
626;12031;0;0;0;52189;47.93;1;Insatisfechos
627;20792;2;1;1;78935;52.12;4;Encantados
628;26252;3;1;2;110910;52.99;4;Encantados
629;23409;2;0;0;138715;52.63;2;Con quejas
630;27917;3;0;0;104329;55.28;2;Con quejas
631;14612;3;1;1;78817;52.74;4;Encantados
632;11265;2;1;2;84375;53.78;4;Encantados
633;12452;2;0;0;130122;59.8;2;Con quejas
634;23038;1;0;0;28299;45.21;1;Insatisfechos
635;23303;1;0;0;56759;48.8;1;Insatisfechos
636;22716;2;0;0;131550;57.48;2;Con quejas
637;13486;0;1;1;54665;48.62;3;Felices
638;19782;0;0;0;52997;52.95;1;Insatisfechos
639;25495;0;1;2;77014;52.53;3;Felices
640;27503;2;0;0;78223;50.89;2;Con quejas
641;12756;2;0;0;82847;50.8;2;Con quejas
642;27621;0;0;0;105463;59.76;2;Con quejas
643;17202;2;1;2;109288;52.08;4;Encantados
644;20565;0;2;2;112840;52.89;4;Encantados
645;24700;1;0;0;85398;54.24;2;Con quejas
646;19207;2;0;2;57920;53.08;3;Felices
647;23982;0;0;0;103322;60.84;2;Con quejas
648;18700;2;0;0;81528;53.15;2;Con quejas
649;19273;1;1;2;51096;48.11;3;Felices
650;23541;3;0;0;81293;50.12;2;Con quejas
651;12693;2;0;2;56583;48.67;3;Felices
652;20636;3;0;2;103060;51.29;2;Con quejas
653;22414;1;1;1;58992;51.17;3;Felices
654;18646;1;0;1;62240;50.34;1;Insatisfechos
655;14898;2;1;2;77550;50.77;4;Encantados
656;26844;2;1;1;53687;48.45;3;Felices
657;15812;2;1;2;85152;58.51;4;Encantados
658;22108;0;0;0;27881;53.63;1;Insatisfechos
659;24397;0;0;0;26422;50.83;1;Insatisfechos
660;14828;2;0;0;80039;52.71;2;Con quejas
661;27939;2;1;2;53659;50.87;3;Felices
662;18616;2;0;0;60071;51.12;1;Insatisfechos
663;12172;0;0;0;106628;59.62;2;Con quejas
664;20888;2;0;0;54163;54.05;2;Con quejas
665;24065;2;0;0;61590;49.57;1;Insatisfechos
666;13970;1;0;0;36431;49.22;1;Insatisfechos
667;15528;1;1;2;87877;53.2;4;Encantados
668;19407;2;2;2;112877;53.67;4;Encantados
669;18079;3;1;2;79096;51.87;4;Encantados
670;15299;1;1;1;105264;53.33;4;Encantados
671;27840;1;0;0;26000;45.31;1;Insatisfechos
672;12941;0;0;0;79305;51.83;1;Insatisfechos
673;22576;1;0;0;83114;52.19;1;Insatisfechos
674;22619;1;0;0;53021;50.01;1;Insatisfechos
675;11282;1;1;1;26427;58.62;4;Encantados
676;21888;1;0;0;54614;48.31;1;Insatisfechos
677;14474;2;1;2;56016;52.33;4;Encantados
678;28338;1;0;2;28517;45.37;3;Felices
679;28659;3;0;0;102514;55.29;2;Con quejas
680;20601;2;0;0;79233;50.4;2;Con quejas
681;26515;1;0;2;50924;48.63;3;Felices
682;14882;0;1;2;35706;48.16;3;Felices
683;14695;1;0;0;36642;50.49;1;Insatisfechos
684;19943;1;2;2;85831;56.78;4;Encantados
685;26729;2;0;0;107721;56.38;2;Con quejas
686;14107;2;0;0;61413;51.48;1;Insatisfechos
687;11456;0;0;0;33784;46.07;1;Insatisfechos
688;13018;1;0;2;58290;48.2;3;Felices
689;18362;0;0;0;61571;49.09;1;Insatisfechos
690;20510;1;0;2;61577;48.39;3;Felices
691;18155;1;0;2;36536;46.7;3;Felices
692;12337;2;0;0;129603;53.88;2;Con quejas
693;13538;2;0;0;54128;48.49;1;Insatisfechos
694;25690;2;1;1;84256;56.77;4;Encantados
695;27057;1;0;0;60800;51.1;1;Insatisfechos
696;21277;0;0;0;25601;49.34;1;Insatisfechos
697;17724;1;0;0;79201;49.97;1;Insatisfechos
698;13540;2;0;0;131510;52.2;2;Con quejas
699;23924;0;0;0;30231;46.89;1;Insatisfechos
700;25353;1;0;0;54845;51.95;1;Insatisfechos
701;17555;1;1;2;53282;47.81;3;Felices
702;27807;3;0;1;79453;51.16;2;Con quejas
703;11201;2;0;2;61134;48.62;3;Felices
704;29150;0;1;1;29761;55.6;3;Felices
705;14461;1;1;2;78681;52.61;4;Encantados
706;15603;4;1;2;137873;57.96;4;Encantados
707;21852;1;1;2;60322;56.01;4;Encantados
708;26279;1;0;0;112715;52.56;2;Con quejas
709;16569;0;0;0;57582;49.47;1;Insatisfechos
710;24781;1;0;1;130834;51.54;2;Con quejas
711;15622;2;0;0;56702;52.61;2;Con quejas
712;13193;0;1;2;52184;48.37;3;Felices
713;19586;2;0;0;132416;54.24;2;Con quejas
714;14188;2;1;2;51346;48.35;3;Felices
715;11361;3;0;0;86646;49.85;2;Con quejas
716;19419;1;0;0;34749;46.1;1;Insatisfechos
717;21215;2;0;0;61346;48.74;1;Insatisfechos
718;18576;1;0;1;61257;49.78;1;Insatisfechos
719;20039;1;0;0;81315;53.85;2;Con quejas
720;13912;0;0;0;101869;50.88;1;Insatisfechos
721;29108;1;0;0;55932;52.95;1;Insatisfechos
722;20328;1;0;2;29355;45.5;3;Felices
723;11968;2;0;0;103328;50.74;2;Con quejas
724;16853;0;0;0;129532;54.39;2;Con quejas
725;12217;1;1;2;56621;57.57;4;Encantados
726;16621;2;0;0;61022;48.73;1;Insatisfechos
727;19173;3;0;0;105071;50.99;2;Con quejas
728;19728;1;1;2;79612;50.44;3;Felices
729;19951;1;0;0;78999;51.76;1;Insatisfechos
730;18937;1;0;0;52464;55.43;1;Insatisfechos
731;19557;0;0;0;81449;50.59;1;Insatisfechos
732;25320;2;0;0;59487;50.85;1;Insatisfechos
733;24256;1;0;0;58395;48.99;1;Insatisfechos
734;27371;0;0;0;26746;47.25;1;Insatisfechos
735;21551;3;0;0;110716;52.41;2;Con quejas
736;27428;0;0;0;35315;49.54;1;Insatisfechos
737;23515;1;0;0;61847;59.66;2;Con quejas
738;29133;1;0;0;86993;51.61;1;Insatisfechos
739;23357;0;0;0;51821;51.43;1;Insatisfechos
740;25002;3;0;0;80529;50.8;2;Con quejas
741;20960;1;0;0;59695;51.24;1;Insatisfechos
742;23379;2;0;0;77779;51.52;2;Con quejas
743;12378;0;0;0;86556;52.41;1;Insatisfechos
744;18668;1;0;1;33664;53.41;1;Insatisfechos
745;27785;0;2;3;85477;53;4;Encantados
746;11876;1;1;1;57129;48.14;3;Felices
747;18888;0;0;0;56850;50.21;1;Insatisfechos
748;24538;0;0;0;76315;51.11;1;Insatisfechos
749;19380;2;0;0;111087;55.47;2;Con quejas
750;13162;1;0;0;106475;51.09;2;Con quejas
751;26708;3;0;0;78318;53.79;2;Con quejas
752;11328;0;0;2;28974;46.14;3;Felices
753;20156;3;0;0;81813;53.53;2;Con quejas
754;26753;0;0;0;56000;52.06;1;Insatisfechos
755;24128;3;0;0;108347;51.77;2;Con quejas
756;18551;2;0;0;128003;51.84;2;Con quejas
757;25280;1;0;0;52289;52.16;1;Insatisfechos
758;19863;1;0;2;32829;45.4;3;Felices
759;25472;2;1;1;87350;58.97;4;Encantados
760;17107;2;0;0;56120;50.69;1;Insatisfechos
761;15975;2;0;0;57869;51.91;1;Insatisfechos
762;16568;0;0;2;103352;51.97;3;Felices
763;23576;2;2;2;81417;51.08;4;Encantados
764;26737;2;0;0;79319;49.94;2;Con quejas
765;17008;3;0;0;79749;52.67;2;Con quejas
766;19461;0;0;0;34085;46.31;1;Insatisfechos
767;13252;0;0;1;58968;48.81;1;Insatisfechos
768;18823;0;0;0;57921;59.14;1;Insatisfechos
769;25968;2;1;2;86315;56.36;4;Encantados
770;19958;3;0;0;110737;51.23;2;Con quejas
771;17111;0;1;2;28581;49.04;3;Felices
772;12603;3;0;0;138875;61.14;2;Con quejas
773;18998;3;1;2;108150;51.28;4;Encantados
774;22232;2;0;2;51489;48.25;3;Felices
775;11668;0;0;0;33895;46.55;1;Insatisfechos
776;11139;2;1;1;61909;51.22;4;Encantados
777;11127;1;0;0;51056;47.56;1;Insatisfechos
778;11409;0;0;0;55271;49.94;1;Insatisfechos
779;13103;1;0;0;109343;55.91;2;Con quejas
780;17531;1;1;1;32067;49.94;3;Felices
781;22841;2;0;0;55403;53.02;2;Con quejas
782;25086;1;1;1;28528;49.55;3;Felices
783;27618;2;2;2;53851;50.18;4;Encantados
784;20682;1;1;1;29193;47.52;3;Felices
785;15824;1;0;0;51139;51.74;1;Insatisfechos
786;26189;3;1;2;132445;52.6;4;Encantados
787;15494;2;0;0;52748;52.33;1;Insatisfechos
788;28513;1;1;2;81043;52.57;4;Encantados
789;27614;0;1;2;32974;54.64;3;Felices
790;13655;1;1;2;52837;50.3;3;Felices
791;25542;2;0;0;86254;52.32;2;Con quejas
792;22984;2;0;0;78740;50.21;2;Con quejas
793;13395;0;1;2;57297;49.96;3;Felices
794;12124;3;0;0;86057;53.59;2;Con quejas
795;18099;3;1;2;84946;55.83;4;Encantados
796;13822;1;0;2;58601;55.1;3;Felices
797;28063;1;0;1;137199;52.97;2;Con quejas
798;11471;2;0;0;76744;50.85;2;Con quejas
799;14028;3;0;0;77997;50.02;2;Con quejas
800;22488;2;1;2;138711;61.38;4;Encantados
801;22019;1;0;0;30069;46.15;1;Insatisfechos
802;11281;1;0;0;134538;56.04;2;Con quejas
803;19529;2;0;0;82493;49.87;2;Con quejas
804;18569;2;0;1;58145;48.87;1;Insatisfechos
805;22476;2;0;0;61630;54.76;2;Con quejas
806;26995;1;1;2;133084;52.9;4;Encantados
807;20442;0;0;0;27803;46.04;1;Insatisfechos
808;19116;1;0;0;77381;50.79;1;Insatisfechos
809;24209;3;0;0;109617;51.32;2;Con quejas
810;13829;1;0;0;80067;50.37;1;Insatisfechos
811;21171;1;0;0;33791;49.91;1;Insatisfechos
812;28245;1;0;0;29306;53.96;1;Insatisfechos
813;17789;1;0;0;59409;51.69;1;Insatisfechos
814;24863;3;0;0;111475;57.26;2;Con quejas
815;16598;0;0;0;34688;50.53;1;Insatisfechos
816;24080;0;1;1;33082;55.94;3;Felices
817;18996;0;2;2;26936;48.67;3;Felices
818;24908;2;0;0;61404;50.45;1;Insatisfechos
819;18117;2;0;0;62184;53.83;2;Con quejas
820;25191;2;0;1;128737;53;2;Con quejas
821;12730;1;0;0;81041;51.5;1;Insatisfechos
822;20740;2;0;2;54515;48.44;3;Felices
823;21571;0;0;1;36293;46.67;1;Insatisfechos
824;28363;1;0;0;52323;48.97;1;Insatisfechos
825;15410;1;1;2;84952;52.45;4;Encantados
826;12587;1;0;0;86495;54.94;2;Con quejas
827;16272;0;0;0;58597;59.87;1;Insatisfechos
828;27207;0;0;0;29541;49.84;1;Insatisfechos
829;22633;1;0;0;57154;52.39;1;Insatisfechos
830;18053;0;0;0;56977;52.76;1;Insatisfechos
831;12753;1;0;0;30425;46.38;1;Insatisfechos
832;13847;0;0;0;28472;44.76;1;Insatisfechos
833;18492;1;0;0;51351;47.95;1;Insatisfechos
834;28153;1;0;0;56142;51.23;1;Insatisfechos
835;13385;0;0;0;84367;52.4;1;Insatisfechos
836;26247;3;0;0;129956;51.78;2;Con quejas
837;12732;0;0;0;56726;49.09;1;Insatisfechos
838;16776;1;2;2;35325;47.19;3;Felices
839;15599;1;0;0;130395;57.39;2;Con quejas
840;20298;0;0;0;54220;48.02;1;Insatisfechos
841;13598;1;0;1;57696;54.55;1;Insatisfechos
842;11863;2;2;2;102475;52.87;4;Encantados
843;14504;2;1;2;78668;49.49;4;Encantados
844;18403;1;0;0;59959;49.94;1;Insatisfechos
845;29354;2;0;0;83348;56.81;2;Con quejas
846;22469;2;1;1;104116;53.25;4;Encantados
847;17380;2;0;0;53785;48.48;1;Insatisfechos
848;16593;2;1;2;76743;51.1;4;Encantados
849;17371;1;0;0;56536;52.42;1;Insatisfechos
850;16396;1;0;0;61436;48.34;1;Insatisfechos
851;26835;1;1;2;51929;55.44;4;Encantados
852;23458;1;0;0;27655;48.17;1;Insatisfechos
853;21469;1;1;1;51294;51.94;3;Felices
854;17886;1;1;2;111512;52.8;4;Encantados
855;26446;1;0;0;52912;51.65;1;Insatisfechos
856;20992;1;0;0;105576;51.3;2;Con quejas
857;15059;0;0;1;134335;51.94;2;Con quejas
858;15541;3;0;0;85734;51.43;2;Con quejas
859;17526;2;0;0;59078;52.43;2;Con quejas
860;18963;2;0;1;82870;50.29;2;Con quejas
861;16506;2;0;0;106518;50.55;2;Con quejas
862;18139;0;0;2;51941;48.79;3;Felices
863;27271;1;0;1;102598;50.48;2;Con quejas
864;11321;2;0;2;52068;48.25;3;Felices
865;16282;3;0;0;86079;54.86;2;Con quejas
866;21610;3;0;0;109111;51.08;2;Con quejas
867;28850;1;0;0;128325;51.28;2;Con quejas
868;24580;1;1;2;61747;48.42;3;Felices
869;15391;2;0;2;52798;48.64;3;Felices
870;27619;0;0;0;62290;60.04;1;Insatisfechos
871;19626;1;0;2;34685;55.89;3;Felices
872;21303;1;2;2;25745;48.3;3;Felices
873;13391;1;1;2;35574;47.62;3;Felices
874;14803;0;0;0;36527;46.47;1;Insatisfechos
875;16878;2;1;1;84878;53.84;4;Encantados
876;22016;2;0;0;59179;48.78;1;Insatisfechos
877;19028;2;0;2;112531;54.21;2;Con quejas
878;22346;3;1;1;107025;53.01;4;Encantados
879;28888;1;0;2;111098;51.83;2;Con quejas
880;19148;0;0;0;34765;54.42;1;Insatisfechos
881;28073;1;0;0;55647;48.46;1;Insatisfechos
882;19773;1;1;2;62213;60.23;4;Encantados
883;18211;0;1;1;34242;47.84;3;Felices
884;28946;1;0;0;106299;51.28;2;Con quejas
885;19260;2;0;1;84730;54.07;2;Con quejas
886;13005;0;0;1;25658;45.38;1;Insatisfechos
887;20182;0;1;2;26760;45.66;3;Felices
888;11450;2;0;0;60186;50.92;1;Insatisfechos
889;17815;0;0;0;29771;53.3;1;Insatisfechos
890;12108;2;1;2;55909;56.61;4;Encantados
891;20823;0;0;0;57747;48.79;1;Insatisfechos
892;27890;1;0;0;76739;55.12;2;Con quejas
893;25146;1;0;2;35614;54.24;3;Felices
894;12398;1;0;0;60852;50.1;1;Insatisfechos
895;14442;3;0;0;80496;50.61;2;Con quejas
896;22735;2;1;2;86430;52.37;4;Encantados
897;25281;1;0;0;58843;53.16;1;Insatisfechos
898;20365;1;0;2;34928;46.65;3;Felices
899;28387;0;0;1;29130;48.28;1;Insatisfechos
900;23182;2;0;0;137398;52.01;2;Con quejas
901;26052;1;2;2;36594;47.58;3;Felices
902;17504;2;0;0;52723;51.26;1;Insatisfechos
903;18966;1;2;2;56650;49.56;3;Felices
904;19555;1;1;1;82645;52.3;4;Encantados
905;20646;1;1;1;55672;49.26;3;Felices
906;24267;0;0;2;55646;48.85;3;Felices
907;21124;1;0;0;29263;48.79;1;Insatisfechos
908;26337;2;2;2;107337;52.16;4;Encantados
909;16844;3;0;2;111765;51.3;2;Con quejas
910;25787;0;1;2;54482;52.81;3;Felices
911;11446;0;0;0;29850;48.2;1;Insatisfechos
912;11262;2;0;0;105478;51.3;2;Con quejas
913;23845;2;0;0;52033;47.41;1;Insatisfechos
914;26854;3;0;0;79378;52.58;2;Con quejas
915;26010;0;1;2;78933;52.46;3;Felices
916;20640;1;1;2;54674;51.5;3;Felices
917;21647;0;0;0;33966;48.05;1;Insatisfechos
918;27820;2;0;1;51799;54.77;2;Con quejas
919;14749;0;2;2;54710;56.21;4;Encantados
920;14444;1;1;2;110353;60.93;4;Encantados
921;28741;2;0;0;104528;51.33;2;Con quejas
922;16732;0;0;0;61306;48.85;1;Insatisfechos
923;14850;0;0;0;55572;51.46;1;Insatisfechos
924;17446;0;1;2;108641;54.84;4;Encantados
925;16871;0;1;2;35746;49.47;3;Felices
926;12293;2;0;2;111217;51.69;2;Con quejas
927;28193;1;0;0;27462;45.26;1;Insatisfechos
928;27798;3;1;1;78079;62.51;4;Encantados
929;11930;1;0;2;56009;48.97;3;Felices
930;29137;0;2;2;30990;55.4;3;Felices
931;27364;0;0;0;60193;52.15;1;Insatisfechos
932;28242;0;0;1;33166;45.57;1;Insatisfechos
933;21188;0;0;1;29360;52.06;1;Insatisfechos
934;14743;0;1;2;58119;55.16;3;Felices
935;28127;1;0;0;81284;49.75;1;Insatisfechos
936;14067;1;0;0;81663;54.08;2;Con quejas
937;14109;3;0;0;81388;50.09;2;Con quejas
938;15159;2;0;3;128021;52.07;4;Encantados
939;22592;2;0;0;110412;51.69;2;Con quejas
940;28622;1;2;2;84079;53.7;4;Encantados
941;16688;1;0;0;56530;51.9;1;Insatisfechos
942;15472;0;0;0;109507;54.52;2;Con quejas
943;18692;0;1;2;56285;50.32;3;Felices
944;14985;1;0;0;81921;50.21;1;Insatisfechos
945;18799;1;0;2;30290;45.73;3;Felices
946;14794;2;1;1;53799;48.97;3;Felices
947;24334;3;0;2;79332;49.8;2;Con quejas
948;11960;0;0;0;30518;48.08;1;Insatisfechos
949;14889;1;0;1;61851;57.18;2;Con quejas
950;26157;1;1;2;58762;54.04;3;Felices
951;23778;1;1;1;53555;49.28;3;Felices
952;16290;0;0;0;29517;47.21;1;Insatisfechos
953;27759;2;0;0;84065;51;2;Con quejas
954;13843;1;0;0;52584;50.29;1;Insatisfechos
955;17619;0;0;3;56006;48.77;3;Felices
956;16925;1;0;0;53569;48.04;1;Insatisfechos
957;21194;2;0;2;104873;51.57;2;Con quejas
958;22189;2;0;0;77671;49.68;2;Con quejas
959;21069;0;1;2;33641;49.24;3;Felices
960;24546;2;1;2;83954;53.35;4;Encantados
961;21311;0;0;0;27889;49.27;1;Insatisfechos
962;13892;3;0;0;112474;55.6;2;Con quejas
963;25625;1;0;2;54282;48.28;3;Felices
964;26865;3;0;0;86839;51.11;2;Con quejas
965;13533;3;0;0;79047;55.83;2;Con quejas
966;14408;1;0;0;58334;50.62;1;Insatisfechos
967;14382;1;1;1;53876;51.06;3;Felices
968;19757;2;0;0;105867;51.3;2;Con quejas
969;15902;0;1;2;59740;59.85;4;Encantados
970;13757;1;0;0;129560;52.13;2;Con quejas
971;19235;2;0;2;128145;52.85;2;Con quejas
972;25552;1;0;1;80556;51.87;1;Insatisfechos
973;17871;1;2;2;27750;47.69;3;Felices
974;11917;0;0;0;104401;56.25;2;Con quejas
975;15038;2;0;0;107072;51.16;2;Con quejas
976;25110;3;0;2;110747;50.53;2;Con quejas
977;21856;1;1;2;28848;53.87;3;Felices
978;15147;1;1;1;58706;51.68;3;Felices
979;16040;2;0;2;134528;60.21;2;Con quejas
980;17604;2;0;0;82253;52.7;2;Con quejas
981;26375;0;0;0;54751;50.95;1;Insatisfechos
982;18718;2;0;0;81766;49.71;2;Con quejas
983;16052;2;2;2;79298;57.44;4;Encantados
984;14967;1;0;0;56246;49.47;1;Insatisfechos
985;28993;0;0;2;55075;48.49;3;Felices
986;25116;1;0;2;57860;48.42;3;Felices
987;19024;0;0;0;30029;51.61;1;Insatisfechos
988;17790;3;0;0;87862;54.04;2;Con quejas
989;26792;1;0;0;61671;49.01;1;Insatisfechos
990;18918;2;0;0;56933;48.74;1;Insatisfechos
991;20094;1;1;1;56763;52.27;3;Felices
992;13258;2;1;2;105972;52.94;4;Encantados
993;14935;3;0;0;83404;52.43;2;Con quejas
994;21268;1;0;2;53264;48.4;3;Felices
995;12760;1;0;0;53781;49.38;1;Insatisfechos
996;16420;0;0;0;30885;53.17;1;Insatisfechos
997;12087;0;0;1;84487;52.25;1;Insatisfechos
998;27182;0;0;1;87603;50.93;1;Insatisfechos
999;27541;2;0;0;76914;52.19;2;Con quejas
1000;19418;2;0;0;60691;54.64;2;Con quejas
1001;17758;1;1;2;33638;50.29;3;Felices
1002;15373;2;0;2;102645;51.6;2;Con quejas
1003;23662;2;0;0;56385;51.52;1;Insatisfechos
1004;20625;2;0;1;79684;50.6;2;Con quejas
1005;18261;0;0;0;53678;50.35;1;Insatisfechos
1006;15121;1;0;0;36557;46.49;1;Insatisfechos
1007;12058;1;1;2;52932;47.82;3;Felices
1008;12825;2;1;2;83486;52.17;4;Encantados
1009;17279;2;0;1;85338;49.82;2;Con quejas
1010;26296;2;0;0;128786;51.96;2;Con quejas
1011;21742;3;1;2;84002;51.15;4;Encantados
1012;13256;2;0;0;58416;52.25;2;Con quejas
1013;19236;3;1;2;132953;55.39;4;Encantados
1014;29253;2;0;0;111669;53.26;2;Con quejas
1015;16848;0;0;0;78244;53.2;1;Insatisfechos
1016;16922;0;0;0;35737;48.11;1;Insatisfechos
1017;20770;2;0;2;110243;54.82;2;Con quejas
1018;24583;1;1;1;61418;50.16;3;Felices
1019;28699;0;0;0;81301;51.11;1;Insatisfechos
1020;18846;2;1;1;52770;52.09;4;Encantados
1021;26444;0;0;0;58618;50.6;1;Insatisfechos
1022;23104;1;0;2;57155;49.07;3;Felices
1023;22783;0;0;2;26385;48.14;3;Felices
1024;13720;0;0;2;57535;53.29;3;Felices
1025;12245;0;0;0;79929;52.01;1;Insatisfechos
1026;28898;1;0;0;51875;51.12;1;Insatisfechos
1027;22886;2;0;0;129137;52.31;2;Con quejas
1028;25775;2;0;2;106385;50.91;2;Con quejas
1029;20807;1;2;2;59135;52.7;4;Encantados
1030;20072;1;1;2;108380;55.23;4;Encantados
1031;21107;1;1;1;103452;51.7;4;Encantados
1032;12280;3;0;0;127338;51.72;2;Con quejas
1033;18811;0;0;2;85702;58.36;3;Felices
1034;15258;1;0;0;33737;46.13;1;Insatisfechos
1035;19621;1;1;2;58365;52.39;3;Felices
1036;28723;2;0;0;83113;51.93;2;Con quejas
1037;20537;1;0;0;27516;54.18;1;Insatisfechos
1038;19688;1;1;2;29891;53.17;3;Felices
1039;19396;0;0;0;84114;50.56;1;Insatisfechos
1040;14204;1;1;2;31285;49.26;3;Felices
1041;28324;0;1;1;54758;60.87;4;Encantados
1042;14516;1;0;1;28228;46.32;1;Insatisfechos
1043;12520;2;0;0;61167;53.51;2;Con quejas
1044;26330;3;0;0;113208;52.88;2;Con quejas
1045;12677;2;0;0;52397;47.81;1;Insatisfechos
1046;29463;1;0;0;30285;48.83;1;Insatisfechos
1047;26287;3;0;0;109290;52.02;2;Con quejas
1048;15372;1;0;1;35694;53.14;1;Insatisfechos
1049;22013;2;0;0;61705;51.03;1;Insatisfechos
1050;28484;0;0;0;58132;48.79;1;Insatisfechos
1051;15249;0;0;0;61880;52.06;1;Insatisfechos
1052;24429;1;0;0;59267;50.62;1;Insatisfechos
1053;15641;0;0;0;27851;45.39;1;Insatisfechos
1054;13108;0;0;2;29206;45.95;3;Felices
1055;26881;0;0;0;31162;45.82;1;Insatisfechos
1056;24873;2;0;0;107774;52.08;2;Con quejas
1057;29312;2;0;0;106232;51.4;2;Con quejas
1058;22660;0;0;0;53255;47.87;1;Insatisfechos
1059;21281;0;0;0;52836;50.37;1;Insatisfechos
1060;23743;0;0;0;29463;48.48;1;Insatisfechos
1061;13326;3;1;2;77538;54.12;4;Encantados
1062;17581;2;0;0;138782;52.7;2;Con quejas
1063;22331;0;2;2;112835;52.97;4;Encantados
1064;25612;1;0;0;55150;48.31;1;Insatisfechos
