id_oportunidad,id_estudiante,programa,etapa,fecha_afluencia,fecha_ganado,fecha_perdido,consultor,edad,estado_civil,ciudad,provincia,trabaja,colegio,tipo_admision,origen,enteraste
0061U00000O4g7z,-4263536435476565552,1P484,Cerrada Ganada,2021-09-07 00:00:00,2021-09-21 00:00:00,,33,19.0,Soltero/a,QUITO,PICHINCHA,No,800,Normal,Google Natural Search,Recomendado
0061U00000NB7nk,-7577520583925545415,1H514,Cerrada Perdida,2021-07-23 00:00:00,,2021-08-26 00:00:00,8,18.0,Soltero/a,QUITO,PICHINCHA,No,741,Normal,Colegios,Aplicaciones
0061U00000On3Oc,-5976906836935963608,1P704,Cerrada Ganada,2021-11-09 00:00:00,2022-01-13 00:00:00,,16,19.0,Soltero/a,QUITO,PICHINCHA,No,1778,Normal,Formulario web,Aplicaciones
0061U00000NAiiT,-6544930463409730890,1P704,Cerrada Perdida,2021-07-19 00:00:00,,2021-08-04 00:00:00,13,19.0,Soltero/a,QUITO,PICHINCHA,No,901,Normal,Llamada,Recomendado
0061U00000NAoNO,2116570557721144500,1P781,Cerrada Perdida,2021-07-20 00:00:00,,2021-08-04 00:00:00,16,18.0,Soltero/a,QUITO,PICHINCHA,No,44,Normal,Colegios,Recomendado
0061U00000Omy5W,-1033180197571025593,1P704,Cerrada Perdida,2021-11-08 00:00:00,,2021-11-10 00:00:00,32,21.0,,QUITO,PICHINCHA,No,896,Normal,Llamada,Aplicaciones
0061U00000O4mWx,4636065101545021062,1P714,Cerrada Ganada,2021-09-08 00:00:00,2021-11-25 00:00:00,,35,30.0,Soltero/a,TENA,NAPO,Si,1433,Normal,Datos de período anterior,Recomendado
0061U00000O5RxO,5894561822802029384,1P594,Cerrada Perdida,2021-09-14 00:00:00,,2021-10-27 00:00:00,33,19.0,Soltero/a,SAN PEDRO DE HUACA,CARCHI,No,1631,Normal,Whatsapp,Recomendado
0068W00000RtNre,-3921992297546891511,1P714,Cerrada Perdida,2022-01-19 00:00:00,,2022-02-14 00:00:00,32,25.0,,CAYAMBE,PICHINCHA,Si,1957,Normal,Whatsapp,Aplicaciones
0068W00000RuW9g,6376846495507007468,1P014,Afluente,2022-01-31 00:00:00,,,21,,,GUAYAQUIL,GUAYAS,,1879,Normal,Colegios,Recomendado
0061U00000NB0Xp,-344728145683460416,1P704,Cerrada Perdida,2021-07-22 00:00:00,,2021-08-12 00:00:00,6,19.0,Soltero/a,QUITO,PICHINCHA,No,737,Normal,Colegios,Mi colegio
0061U00000O6Ygz,-7577520583925545415,1P444,Cerrada Perdida,2021-09-24 00:00:00,,2021-12-16 00:00:00,8,18.0,Soltero/a,QUITO,PICHINCHA,No,741,Normal,Colegios,Aplicaciones
0061U00000Mm1mY,3678565670228065879,1P704,Cerrada Ganada,2021-06-10 00:00:00,2021-07-25 00:00:00,,35,18.0,Soltero/a,QUITO,PICHINCHA,No,1118,Normal,Walk-in,Artículo en un medio
0068W00000Rufq9,-3235721266790762004,1P684,Test,2022-02-01 00:00:00,,,23,23.0,Soltero/a,QUITO,PICHINCHA,Si,945,Convalidado,Referidos,Recomendado
0061U00000NAoNZ,2826702042683377132,1P704,Cerrada Perdida,2021-07-20 00:00:00,,2021-08-11 00:00:00,38,18.0,Soltero/a,QUITO,PICHINCHA,No,1667,Normal,Colegios,Aplicaciones
0061U00000OmyIy,8908627205875316720,1P724,Cerrada Perdida,2021-11-08 00:00:00,,2022-01-27 00:00:00,35,19.0,Soltero/a,RIOBAMBA,CHIMBORAZO,No,1053,Normal,Llamada,Aplicaciones
0061U00000O5i2J,-1654326289483727724,1P704,Cerrada Perdida,2021-09-16 00:00:00,,2021-09-16 00:00:00,36,20.0,Soltero/a,IBARRA,IMBABURA,No,1181,Normal,Whatsapp,Recomendado
0061U00000O5R2j,1425589282541994973,1P454,Cerrada Perdida,2021-09-14 00:00:00,,2021-10-18 00:00:00,7,,,,,,129,Normal,Simulador Homologación,
0068W00000RtZCt,-6880945078254727172,1P704,Cerrada Perdida,2022-01-21 00:00:00,,2022-02-13 00:00:00,2,16.0,,,,,1093,Normal,Whatsapp,
0068W00000RuXwZ,-8440314022524717328,1P714,Afluente,2022-01-31 00:00:00,,,21,17.0,,QUITO,PICHINCHA,No,1554,Normal,Whatsapp,
0061U00000NB0cV,-236753877592891728,1P714,Cerrada Perdida,2021-07-22 00:00:00,,2021-09-09 00:00:00,8,28.0,Soltero/a,QUITO,PICHINCHA,No,669,Normal,Llamada,Aplicaciones
0061U00000NB7od,-1259850318329836033,1P274,Cerrada Perdida,2021-07-23 00:00:00,,2021-09-02 00:00:00,35,19.0,,QUITO,PICHINCHA,No,202,Normal,Colegios,Aplicaciones
0061U00000N86me,2369510018058316015,2P257,Cerrada Perdida,2021-06-23 00:00:00,,2021-09-06 00:00:00,7,20.0,Soltero/a,,,Si,540,Normal,,Recomendado
0061U00000NAiii,-3235721266790762004,1P684,Cerrada Perdida,2021-07-19 00:00:00,,2021-08-19 00:00:00,16,23.0,Soltero/a,QUITO,PICHINCHA,Si,945,Normal,Referidos,Recomendado
0061U00000NAoQd,597597257088490603,2P237,Cerrada Perdida,2021-07-20 00:00:00,,2021-09-29 00:00:00,20,29.0,Soltero/a,QUITO,PICHINCHA,No,806,Convalidado,Facebook,Recomendado
0061U00000OmyMg,883810032341704369,1P734,Test,2021-11-08 00:00:00,,,36,16.0,Soltero/a,QUITO,PICHINCHA,No,805,Normal,Google Natural Search,Aplicaciones
0061U00000O4mfB,-3326441045553774008,1P484,Cerrada Perdida,2021-09-08 00:00:00,,2021-10-28 00:00:00,16,20.0,Soltero/a,SAN CRISTÓBAL,GALAPAGOS,Si,1485,Normal,Walk-in,Google
0061U00000O6MSj,2706466449026312035,1P791,Cerrada Perdida,2021-09-22 00:00:00,,2021-10-14 00:00:00,23,20.0,Soltero/a,QUITO,PICHINCHA,No,349,Normal,Facebook,Recomendado
0068W00000RtaAf,5266567970005115420,1P564,Test,2022-01-21 00:00:00,,,2,,,QUITO,PICHINCHA,,919,Normal,Llamada,
0068W00000RuZ24,9054427711678664931,1P781,Cerrada Perdida,2022-01-31 00:00:00,,2022-01-31 00:00:00,21,18.0,,,,,340,Normal,Llamada,
0061U00000NB0dd,-1022944100219614047,1P594,Cerrada Perdida,2021-07-22 00:00:00,,2021-07-22 00:00:00,20,18.0,Soltero/a,QUITO,PICHINCHA,No,1019,Normal,Colegios,Recomendado
0061U00000NB7qt,-5911021450848805754,1P594,Cerrada Perdida,2021-07-23 00:00:00,,2021-08-20 00:00:00,38,18.0,Soltero/a,QUITO,PICHINCHA,No,1990,Normal,Colegios,Aplicaciones
0061U00000N86ih,479437543849547343,1P614,Cerrada Ganada,2021-06-23 00:00:00,2021-06-30 00:00:00,,35,18.0,Soltero/a,IBARRA,IMBABURA,No,1555,Normal,,Aplicaciones
0061U00000NAilI,4711697492032540405,1P781,Cerrada Ganada,2021-07-19 00:00:00,2021-07-29 00:00:00,,35,18.0,Soltero/a,QUITO,PICHINCHA,No,882,Normal,Correo,Aplicaciones
0061U00000NAoPt,-7356528022945011763,1P464,Cerrada Perdida,2021-07-20 00:00:00,,2021-08-04 00:00:00,32,,,QUITO,PICHINCHA,No,40,Normal,Google Natural Search,Portales web
0061U00000OmyQJ,8112354819378361346,ERA N,Cerrada Perdida,2021-11-08 00:00:00,,2021-11-08 00:00:00,22,17.0,,QUITO,PICHINCHA,,629,Normal,Llamada,
0061U00000O4mgR,259730203074466058,1P254,Cerrada Perdida,2021-09-08 00:00:00,,2021-09-09 00:00:00,23,22.0,Soltero/a,LATACUNGA,COTOPAXI,No,1474,Convalidado,Google Natural Search,Recomendado
0061U00000O6MFc,-8364286957629447434,1P524,Cerrada Perdida,2021-09-22 00:00:00,,2021-10-14 00:00:00,32,18.0,Soltero/a,QUITO,PICHINCHA,No,350,Normal,Colegios,Aplicaciones
0068W00000RtbVs,-4671701730324061936,1P634,Cerrada Perdida,2022-01-21 00:00:00,,2022-02-19 00:00:00,21,19.0,Soltero/a,IBARRA,IMBABURA,No,1976,Normal,,Aplicaciones
0068W00000RuZ3b,9054427711678664931,1P374,Afluente,2022-01-31 00:00:00,,,21,18.0,,,,,340,Normal,Llamada,
0061U00000NB0eH,-1022944100219614047,2P597,Cerrada Perdida,2021-07-22 00:00:00,,2021-08-10 00:00:00,20,18.0,Soltero/a,QUITO,PICHINCHA,No,1019,Normal,Colegios,Recomendado
0061U00000Nhrvd,-5911021450848805754,1P594,Cerrada Perdida,2021-08-20 00:00:00,,2021-08-30 00:00:00,38,18.0,Soltero/a,QUITO,PICHINCHA,No,1990,Normal,Colegios,Aplicaciones
0061U00000N86uA,7074857279447832447,1P704,Cerrada Ganada,2021-06-23 00:00:00,2021-08-19 00:00:00,,16,18.0,Soltero/a,QUITO,PICHINCHA,No,431,Normal,Llamada,Recomendado
0061U00000NAimV,3253968136982542577,2P567,Cerrada Perdida,2021-07-19 00:00:00,,2021-08-04 00:00:00,16,18.0,Soltero/a,QUITO,PICHINCHA,No,799,Normal,Colegios,Mi colegio
0061U00000NAoQD,-4453867450395542052,1P594,Cerrada Perdida,2021-07-20 00:00:00,,2021-08-04 00:00:00,32,,,QUITO,PICHINCHA,No,991,Normal,Colegios,Aplicaciones
0061U00000OmyT1,9016244006585528614,1P704,Inscrito,2021-11-08 00:00:00,,,36,17.0,Soltero/a,QUITO,PICHINCHA,No,519,Normal,Correo,Recomendado
0061U00000O4vmA,259730203074466058,2P257,Cerrada Perdida,2021-09-09 00:00:00,,2021-10-15 00:00:00,23,22.0,Soltero/a,LATACUNGA,COTOPAXI,No,1474,Convalidado,Google Natural Search,Recomendado
0061U00000O6MUG,-3557659923342874499,2P567,Cerrada Perdida,2021-09-22 00:00:00,,2021-09-24 00:00:00,35,38.0,Soltero/a,QUITO,PICHINCHA,No,1421,Normal,Google Ad,Aplicaciones
0068W00000Rtbbb,6904340019609916845,1H254,Afluente,2022-01-21 00:00:00,,,19,,Soltero/a,ROCAFUERTE,MANABI,Si,1887,Normal,Google Ad,Portales web
0068W00000RuYrQ,-4564833534267851852,1P254,Test,2022-01-31 00:00:00,,,7,18.0,Soltero/a,AMBATO,TUNGURAHUA,No,1210,Normal,,Aplicaciones
0061U00000NB0g8,2646900294999721150,1P781,Cerrada Perdida,2021-07-22 00:00:00,,2021-07-29 00:00:00,22,18.0,Soltero/a,QUITO,PICHINCHA,No,712,Normal,Google Natural Search,Aplicaciones
0061U00000O5h29,-5911021450848805754,1P594,Cerrada Ganada,2021-09-16 00:00:00,2021-09-28 00:00:00,,38,18.0,Soltero/a,QUITO,PICHINCHA,No,1990,Normal,Colegios,Aplicaciones
0061U00000N8hF0,7074857279447832447,1P404,Cerrada Perdida,2021-06-25 00:00:00,,2021-07-13 00:00:00,22,18.0,Soltero/a,QUITO,PICHINCHA,No,431,Normal,Llamada,Recomendado
0061U00000NAimf,5398545925348416377,1H564,Cerrada Perdida,2021-07-19 00:00:00,,2021-09-08 00:00:00,38,51.0,Casado/a,LATACUNGA,COTOPAXI,Si,1874,Normal,Google Natural Search,Aplicaciones
0061U00000NAoRV,-2132553368660780301,1P704,Cerrada Perdida,2021-07-20 00:00:00,,2021-08-16 00:00:00,7,18.0,,,PICHINCHA,,1937,Normal,Colegios,
0061U00000OmyVl,7668653114223591566,1P234,Inscrito,2021-11-08 00:00:00,,,8,19.0,Soltero/a,QUITO,PICHINCHA,No,1680,Normal,Google Ad,Aplicaciones
0061U00000O4mi8,3143636981708018204,2P487,Cerrada Perdida,2021-09-08 00:00:00,,2021-09-29 00:00:00,35,27.0,Soltero/a,QUITO,PICHINCHA,Si,800,Normal,Walk-in,Aplicaciones
0061U00000O6MeE,-1491205270121011822,1P791,Cerrada Ganada,2021-09-22 00:00:00,2021-09-26 00:00:00,,34,18.0,Soltero/a,QUITO,PICHINCHA,No,1709,Normal,Colegios,Mi colegio
0068W00000RtNZZ,-287406406593318256,1P594,Cerrada Ganada,2022-01-19 00:00:00,2022-02-15 00:00:00,,23,17.0,Soltero/a,QUITO,PICHINCHA,No,1729,Normal,Llamada,Recomendado
0068W00000RuZuG,-4376645135623816864,1H514,Afluente,2022-01-31 00:00:00,,,19,31.0,Divorciado/a,CUENCA,AZUAY,Si,1144,Normal,Whatsapp,Portales web
0061U00000NBf85,2646900294999721150,1P781,Cerrada Perdida,2021-07-29 00:00:00,,2021-08-17 00:00:00,22,18.0,Soltero/a,QUITO,PICHINCHA,No,712,Normal,Google Natural Search,Aplicaciones
0068W00000Rue5P,5606427825221287071,1P254,Test,2022-02-01 00:00:00,,,21,18.0,Soltero/a,QUITO,PICHINCHA,No,686,Normal,Colegios,Redes sociales
0061U00000N86uK,7186574785100732615,1P704,Cerrada Ganada,2021-06-23 00:00:00,2021-08-16 08:00:00,2021-10-01 00:00:00,7,19.0,Soltero/a,QUITO,PICHINCHA,No,684,Normal,Llamada,Portales web
0061U00000NAin9,-6376065098932556251,1H003,Cerrada Perdida,2021-07-19 00:00:00,,2021-07-27 00:00:00,23,30.0,Casado/a,COTACACHI,IMBABURA,Si,755,Normal,Whatsapp,Redes sociales
0061U00000NAoRk,5147271607757183570,1P781,Cerrada Perdida,2021-07-20 00:00:00,,2021-07-30 00:00:00,34,19.0,,QUITO,PICHINCHA,No,1354,Normal,Google Natural Search,Recomendado
0061U00000OmyXS,3799536833307086510,1P244,Cerrada Perdida,2021-11-08 00:00:00,,2021-11-08 00:00:00,22,18.0,,QUITO,PICHINCHA,,1364,Normal,Google Natural Search,
0061U00000O80BD,-3747487158530400936,1P714,Cerrada Perdida,2021-10-12 00:00:00,,2022-01-31 00:00:00,8,19.0,Soltero/a,QUITO,PICHINCHA,No,10,Normal,Whatsapp,Aplicaciones
0061U00000O6Mfb,-6219823427748074618,1P791,Cerrada Perdida,2021-09-22 00:00:00,,2021-10-05 00:00:00,22,7.0,Soltero/a,QUITO,PICHINCHA,No,938,Normal,Formulario web,Aplicaciones
0068W00000RtODz,8075169665271713997,1P724,Afluente,2022-01-19 00:00:00,,,34,17.0,Soltero/a,QUITO,PICHINCHA,No,455,Normal,Google Natural Search,Recomendado
0068W00000RudRx,-3029106301069121217,1P614,Cerrada Ganada,2022-02-01 00:00:00,2022-02-22 00:00:00,,7,20.0,Soltero/a,QUITO,PICHINCHA,No,87,Normal,Llamada,Portales web
0061U00000NhUbI,2646900294999721150,1P781,Cerrada Perdida,2021-08-17 00:00:00,,2021-08-31 00:00:00,22,18.0,Soltero/a,QUITO,PICHINCHA,No,712,Normal,Google Natural Search,Aplicaciones
0061U00000NB7sV,5606427825221287071,1P254,Cerrada Perdida,2021-07-23 00:00:00,,2021-09-13 00:00:00,7,18.0,Soltero/a,QUITO,PICHINCHA,No,686,Normal,Colegios,Redes sociales
0061U00000N870D,-7478984029639989293,1P404,Cerrada Perdida,2021-06-23 00:00:00,,2021-08-16 00:00:00,33,18.0,Soltero/a,PASTAZA,PASTAZA,No,996,Normal,Correo,Recomendado
0061U00000NAipe,-6115375380351966014,1P714,Cerrada Perdida,2021-07-19 00:00:00,,2021-07-19 00:00:00,35,19.0,,QUITO,PICHINCHA,Si,202,Normal,Colegios,Aplicaciones
0061U00000NAoS4,-760525406772389695,1P614,Cerrada Perdida,2021-07-20 00:00:00,,2021-09-03 00:00:00,32,18.0,Soltero/a,QUITO,PICHINCHA,No,1962,Normal,Llamada,Aplicaciones
0061U00000OmyY1,-5301405892962858929,1P704,Cerrada Perdida,2021-11-08 00:00:00,,2022-02-14 00:00:00,32,23.0,Soltero/a,QUITO,PICHINCHA,No,1200,Normal,Llamada,Aplicaciones
0061U00000O4miS,-3747487158530400936,1P714,Cerrada Perdida,2021-09-08 00:00:00,,2021-10-12 00:00:00,8,19.0,Soltero/a,QUITO,PICHINCHA,No,10,Normal,Whatsapp,Aplicaciones
0061U00000O6MgP,-6815237069144936447,1P714,Cerrada Ganada,2021-09-22 00:00:00,2021-11-29 00:00:00,,8,19.0,Soltero/a,QUITO,PICHINCHA,No,119,Normal,,Aplicaciones
0061U00000MjqS8,-6453713191166549812,1P704,Cerrada Perdida,2021-05-17 00:00:00,,2021-06-02 00:00:00,17,18.0,Soltero/a,QUITO,PICHINCHA,No,1685,Normal,,Aplicaciones
0068W00000Rudz1,2159272800882896745,1P594,Afluente,2022-02-01 00:00:00,,,20,25.0,Soltero/a,QUITO,PICHINCHA,No,756,Normal,Llamada,Recomendado
0061U00000Nj1aJ,2646900294999721150,1P781,Cerrada Perdida,2021-08-31 00:00:00,,2021-10-26 00:00:00,22,18.0,Soltero/a,QUITO,PICHINCHA,No,712,Normal,Google Natural Search,Aplicaciones
0061U00000NB7ti,-4782146625777413337,1P734,Cerrada Perdida,2021-07-23 00:00:00,,2021-08-04 00:00:00,32,18.0,,QUITO,PICHINCHA,No,437,Normal,Colegios,Aplicaciones
0061U00000N873Q,-3905534593470898937,1P484,Cerrada Perdida,2021-06-23 00:00:00,,2021-07-19 00:00:00,7,17.0,Soltero/a,QUITO,PICHINCHA,No,1685,Normal,Datos de período anterior,Portales web
0061U00000NAisn,6471679133138543491,1P514,Cerrada Perdida,2021-07-19 00:00:00,,2021-07-30 00:00:00,34,17.0,Soltero/a,LATACUNGA,COTOPAXI,No,1474,Normal,Colegios,Mi colegio
0061U00000NAoSi,2824794054856227444,2P567,Cerrada Perdida,2021-07-20 00:00:00,,2021-08-04 00:00:00,32,20.0,,QUITO,PICHINCHA,No,33,Normal,Facebook,Aplicaciones
0061U00000Omyi3,1563259554677039129,1P744,Inscrito,2021-11-08 00:00:00,,,23,17.0,Soltero/a,QUITO,PICHINCHA,No,18,Normal,,Recomendado
0061U00000O4mlR,-8940922093098294760,1P704,Cerrada Perdida,2021-09-08 00:00:00,,2021-10-01 00:00:00,32,25.0,,Quito,,,721,Normal,Whatsapp,
0061U00000O6Ml0,4440364271625890688,1P264,Cerrada Perdida,2021-09-22 00:00:00,,2021-11-11 00:00:00,38,18.0,Soltero/a,IBARRA,IMBABURA,No,687,Normal,Colegios,Aplicaciones
0061U00000MjSAj,-8958005549550737168,1P734,Cerrada Perdida,2021-05-17 00:00:00,,2021-06-24 00:00:00,16,18.0,Soltero/a,QUITO,PICHINCHA,No,44,Normal,,Aplicaciones
0068W00000RugSm,-2448161763471833819,1P791,Cerrada Ganada,2022-02-01 00:00:00,2022-02-14 00:00:00,,13,18.0,Soltero/a,QUITO,PICHINCHA,No,1605,Normal,Whatsapp,Mi colegio
0061U00000NB0iJ,-7082532873739331160,1P724,Cerrada Ganada,2021-07-22 00:00:00,2021-09-20 16:00:00,2021-10-27 00:00:00,34,19.0,Soltero/a,QUITO,PICHINCHA,No,1757,Normal,Whatsapp,Redes sociales
0068W00000RtqO5,-4000953324131224496,1P704,Test,2022-01-24 00:00:00,,,20,18.0,Soltero/a,QUITO,PICHINCHA,No,1554,Normal,Colegios,Aplicaciones
0061U00000N87GJ,8286063556889465649,1P704,Cerrada Ganada,2021-06-23 00:00:00,2021-08-02 00:00:00,,23,24.0,Soltero/a,QUITO,PICHINCHA,No,470,Convalidado,Llamada,Recomendado
0061U00000O8dta,8761856369089032266,2P267,Cerrada Perdida,2021-10-19 00:00:00,,2021-12-03 00:00:00,36,21.0,Soltero/a,QUITO,PICHINCHA,Si,454,Convalidado,Llamada,Recomendado
0061U00000NAokB,6835704446124931090,1P564,Cerrada Perdida,2021-07-20 00:00:00,,2021-08-04 00:00:00,32,19.0,,Quito,,,1328,Normal,Llamada,
0061U00000OmyeJ,7411738031837592494,1P704,Cerrada Perdida,2021-11-08 00:00:00,,2021-12-16 00:00:00,35,19.0,Soltero/a,CELICA,LOJA,No,1015,Normal,Whatsapp,Aplicaciones
0061U00000O4mnD,8094999449621471498,1P524,Cerrada Perdida,2021-09-08 00:00:00,,2021-09-08 00:00:00,22,18.0,Soltero/a,QUITO,PICHINCHA,No,538,Normal,Datos de período anterior,Aplicaciones
0061U00000O6MkC,8843842766565276999,1P791,Cerrada Perdida,2021-09-22 00:00:00,,2021-10-01 00:00:00,32,18.0,Soltero/a,ANTONIO ANTE,IMBABURA,No,1188,Normal,Walk-in,Aplicaciones
0068W00000RvdcE,5287706605196583632,1P254,Cerrada Perdida,2022-02-11 00:00:00,,2022-02-11 00:00:00,13,20.0,,QUITO,PICHINCHA,,1355,Convalidado,Correo,
0068W00000RuhF3,-5476895055400485859,1P504,Cerrada Ganada,2022-02-01 00:00:00,2022-02-11 00:00:00,,21,18.0,Soltero/a,QUITO,PICHINCHA,No,1724,Normal,Colegios,Aplicaciones
0061U00000NB0jC,1646697204915625400,1P524,Cerrada Perdida,2021-07-22 00:00:00,,2021-07-22 00:00:00,13,18.0,Soltero/a,QUITO,PICHINCHA,No,340,Normal,Colegios,Aplicaciones
0061U00000NB7yO,-4000953324131224496,1P704,Cerrada Perdida,2021-07-23 00:00:00,,2021-08-06 00:00:00,13,18.0,Soltero/a,QUITO,PICHINCHA,No,1554,Normal,Colegios,Aplicaciones
0061U00000N87H4,-2614667986623873376,1P484,Cerrada Perdida,2021-06-23 00:00:00,,2021-06-23 00:00:00,38,20.0,Soltero/a,RIOBAMBA,CHIMBORAZO,No,1826,Convalidado,Simulador Homologación,Aplicaciones
0061U00000NAixx,8761856369089032266,2P267,Cerrada Perdida,2021-07-19 00:00:00,,2021-07-19 00:00:00,36,21.0,Soltero/a,QUITO,PICHINCHA,Si,454,Convalidado,Llamada,Recomendado
0061U00000NAokp,3256147676838591066,2P237,Cerrada Perdida,2021-07-20 00:00:00,,2021-10-01 00:00:00,32,18.0,Soltero/a,QUITO,PICHINCHA,No,820,Normal,Llamada,Aplicaciones
0061U00000P3Y1i,7411738031837592494,1P704,Cerrada Ganada,2021-12-17 00:00:00,2021-12-21 00:00:00,,35,19.0,Soltero/a,CELICA,LOJA,No,1015,Normal,Whatsapp,Aplicaciones
0061U00000O4mnE,8094999449621471498,1P614,Cerrada Perdida,2021-09-08 00:00:00,,2021-09-21 00:00:00,22,18.0,Soltero/a,QUITO,PICHINCHA,No,538,Normal,Datos de período anterior,Aplicaciones
0061U00000O6Mlj,-6179681251855888600,1P354,Cerrada Perdida,2021-09-22 00:00:00,,2021-09-27 00:00:00,23,20.0,Soltero/a,QUITO,PICHINCHA,No,119,Normal,Facebook,Portales web
0068W00000RvSYu,-7436004289266537734,1P594,Test,2022-02-09 00:00:00,,,7,25.0,,,,,273,Convalidado,Whatsapp,
0068W00000RujkD,825503693148934204,1H254,Cerrada Perdida,2022-02-02 00:00:00,,2022-02-24 00:00:00,19,22.0,Soltero/a,DAULE,GUAYAS,Si,1166,Normal,Llamada,Aplicaciones
0061U00000NB157,8986695947452802463,1P464,Cerrada Perdida,2021-07-22 00:00:00,,2021-07-28 00:00:00,15,17.0,Soltero/a,LORETO,ORELLANA,No,662,Normal,Colegios,Redes sociales
0061U00000NB7zI,3463796075256292727,1P264,Cerrada Perdida,2021-07-23 00:00:00,,2021-08-03 00:00:00,8,18.0,Soltero/a,QUITO,PICHINCHA,No,1073,Convalidado,Colegios,Aplicaciones
0061U00000N87Sj,-2614667986623873376,2P487,Cerrada Perdida,2021-06-23 00:00:00,,2021-06-23 00:00:00,38,20.0,Soltero/a,RIOBAMBA,CHIMBORAZO,No,1826,Convalidado,Simulador Homologación,Aplicaciones
0061U00000O6XCu,8761856369089032266,2P267,Cerrada Perdida,2021-09-24 00:00:00,,2021-10-04 00:00:00,36,21.0,Soltero/a,QUITO,PICHINCHA,Si,454,Convalidado,Llamada,Recomendado
0061U00000NfDbE,3256147676838591066,2P237,Cerrada Perdida,2021-10-20 00:00:00,,2022-02-17 00:00:00,32,18.0,Soltero/a,QUITO,PICHINCHA,No,820,Normal,Llamada,Aplicaciones
0068W00000RuZJP,-2922107923900293925,1P454,Cerrada Ganada,2022-01-31 00:00:00,2022-01-31 00:00:00,,34,17.0,Soltero/a,QUITO,PICHINCHA,No,58,Normal,Llamada,Recomendado
0061U00000O4n9X,5645012709092949415,1P584,Cerrada Ganada,2021-09-08 00:00:00,2021-10-09 08:00:00,2021-10-27 00:00:00,33,20.0,Soltero/a,QUITO,PICHINCHA,No,394,Normal,Google Ad,Portales web
0068W00000RuoEk,-8252868334946905706,1P524,Cerrada Perdida,2022-02-02 00:00:00,,2022-02-11 00:00:00,32,18.0,Soltero/a,QUITO,PICHINCHA,No,540,Normal,Colegios,Redes sociales
0068W00000RvKP9,4933930541883106190,1P594,Test,2022-02-08 00:00:00,,,20,17.0,Soltero/a,QUITO,PICHINCHA,No,604,Normal,Whatsapp,Aplicaciones
0068W00000RuBSR,7257572980051280929,1P624,Afluente,2022-01-27 00:00:00,,,18,17.0,Soltero/a,QUITO,PICHINCHA,No,808,Normal,Chat en línea,Google
0061U00000NB18a,8986695947452802463,1H574,Cerrada Perdida,2021-07-22 00:00:00,,2021-07-28 00:00:00,15,17.0,Soltero/a,LORETO,ORELLANA,No,662,Normal,Colegios,Redes sociales
0061U00000NB81D,1975634638267080063,1P234,Cerrada Perdida,2021-07-23 00:00:00,,2021-07-27 00:00:00,23,21.0,Soltero/a,QUITO,PICHINCHA,No,1549,Normal,Google Ad,Recomendado
0061U00000N87TX,-2614667986623873376,1P484,Cerrada Ganada,2021-06-23 00:00:00,2021-08-25 16:00:00,2021-10-01 00:00:00,38,20.0,Soltero/a,RIOBAMBA,CHIMBORAZO,No,1826,Normal,Simulador Homologación,Aplicaciones
0061U00000NAt0M,-6694958644755334266,1P771,Cerrada Ganada,2021-07-21 00:00:00,2021-11-30 00:00:00,,34,18.0,Soltero/a,QUITO,PICHINCHA,No,1735,Normal,Correo,Redes sociales
0061U00000NAold,-7076704892881829504,1P374,Cerrada Perdida,2021-07-20 00:00:00,,2021-08-04 00:00:00,32,,,QUITO,PICHINCHA,Si,18,Normal,Referidos,
0061U00000OmyoB,-2922107923900293925,ERA N,Cerrada Perdida,2021-11-08 00:00:00,,2022-01-13 00:00:00,34,17.0,Soltero/a,QUITO,PICHINCHA,No,58,Normal,Llamada,Recomendado
0061U00000O4n71,5858687450007448144,1P714,Cerrada Ganada,2021-09-08 00:00:00,2021-11-19 00:00:00,,7,24.0,Soltero/a,QUITO,PICHINCHA,No,775,Convalidado,Simulador Homologación,Portales web
0061U00000O6Mlo,-8252868334946905706,1P524,Cerrada Perdida,2021-09-22 00:00:00,,2021-09-22 00:00:00,8,18.0,Soltero/a,QUITO,PICHINCHA,No,540,Normal,Colegios,Redes sociales
0068W00000RvE5o,8162867327069426903,1P454,Inscrito,2022-02-07 00:00:00,,,8,21.0,,,,,948,Normal,Whatsapp,
0068W00000RuG66,-4538360360028400347,1P052,Afluente,2022-01-28 00:00:00,,,21,20.0,,AMBATO,TUNGURAHUA,,1537,Normal,Google Natural Search,
0061U00000NB15q,-2149209723335075963,1P614,Cerrada Perdida,2021-07-22 00:00:00,,2021-08-04 00:00:00,32,19.0,,QUITO,PICHINCHA,Si,1602,Normal,Colegios,Aplicaciones
0061U00000NB847,3958606836336955284,1P614,Cerrada Ganada,2021-07-23 00:00:00,2021-08-13 00:00:00,,34,18.0,Soltero/a,QUITO,PICHINCHA,No,350,Normal,Colegios,Redes sociales
0061U00000N87IQ,2049032451316886238,1H594,Cerrada Perdida,2021-06-23 00:00:00,,2021-07-15 00:00:00,35,23.0,Soltero/a,BABAHOYO,LOS RIOS,No,1313,Normal,Llamada,Aplicaciones
0061U00000NAj4o,-6694958644755334266,1P771,Cerrada Perdida,2021-07-19 00:00:00,,2021-07-19 00:00:00,34,18.0,Soltero/a,QUITO,PICHINCHA,No,1735,Normal,Correo,Redes sociales
0061U00000NAnx6,-775603124390811785,1P594,Cerrada Perdida,2021-07-20 00:00:00,,2021-09-09 00:00:00,16,18.0,Soltero/a,CUYABENO,SUCUMBIOS,No,872,Normal,Google Ad,Recomendado
